date,ki_role,ki_role_other,ki_resident,ki_disp_status,ki_gender,region,district,settlement,settlement_nearest,settlement_other,site_name,locale,settlement_type,number_families,number_individuals,ki_keeps_record,males_0_1,females_0_1,males_1_4,females_1_4,males_5_17,females_5_17,males_18_59,females_18_59,males_60_over,females_60_over,children,adult_males,adult_females,elderly_males,elderly_females,,pop_idps,pop_refugees,pop_returning_idps,pop_returning_refugees,pop_host,idps_arrived,site_full,site_wall,site_expand,site_pathway,site_occupied,site_occupied_majority,camp_management,cm_agency,committees_onsite,women_representation,conflict_resolution,community_space,womens_space,,landowner,landowner_other,private_landowner,private_landowner_other,tenure_agreement,agreement_level,agreement_written,agreement_timed,agreement_expires,recognised_by_authority,rent_charged,rent_charged_other,past_flood,past_flood_date,eviction_three_months,idp_aoo_primary,idp_primary_left,idp_primary_left_other,idp_aoo_secondary,idp_secondary_left,,idp_secondary_left_other,idp_aoo_tertiary,idp_tertiary_left,unacc_minors,separated_children,child_hh,phys_disabled,mental_disabled,friction_host,friction_site,eviction_notice,security_risks,free_movt_men,night_light,physical_violence,security_provider,uasc_month,child_recruitment,shelter_types,,shelter_number,electricity,shelter_support,shelter_support_types,,shelter_support_types_other,shelter_lock,shelter_sleeping_sep,nfi_market_avail,nfi_market_distance,wood_collection,wood_distance,toilets_male,toilets_female,toilets_nondisag,bathing,toilets_male_func,toilets_female_func,toilets_nondisag_func,bathing_func,handwashing_toilets,toilets_lock,toilets_lit,toilets_dist,potable_water,potable_water_functioning,water_problems,damaged,dry,polluted,other33,water_problems_other,water_sources,water_sources_other,water_source_distance,water_avail_days,waste_disposal,food_distr,food_distr_freq,food_distr_last,food_market_avail,food_market_dist,food_source,health_avail,health_dist,impediments_othergroups,health_issues,,disease_outbreak,outbreak_last,outbreak_type,outbreak_other,school_avail,school_dist,school_type,nutrition_avail,nutrition_dist,nutrition_service,info_sources,,info_needs,info_sufficient,complaints_mechanism,primary_language,secondary_languages,,geopoint_latitude,geopoint_longitude,n_validation/reliable_ki,n_validation/supported_obs,,female_staff,health_birth,impediments_women,types_impediments,
43041,camp_manager,,yes,hc,female,lower_shabelle,afgooye,other,other,If iyo aqiiro,Kaamka If Iyo Aqiiro 2,urban,spontaneous_site,50,300,no,,,,,,,,,,,100,50,100,20,30,0,45,0,2,0,3,50,yes,no,no,yes,42948,42979,no_management,,womens wash,0,1,0,1,0,not_known,,,,,,,,,no,no_rent,,no,,no,lower_shabelle,conflict_community drought, ,bari,conflict_community drought,1, ,,,0,5,0,5,1,,no,no,,yes,no,no,none,no,no,reinforced_concrete,0,10,no,no,,,,yes,no,no,,yes,15,0,0,1,0,0,0,0,0,no,yes,yes,no,yes,yes,,0,0,0,0,,tank_tap,,,7,daily,none,,,no,,market,no,,,cholera_awd other,1,yes,43009,other,Measles,no,,,no,,,friends_family radio,1,food health water shelter market_prices other,no,no,somali_standard,somali_benaadir somali_maay,2.12895 45.125595000000004 85.9 5.0,2.12895,45.125595,,,,,no,,,
43005,community_leader ,0,yes,return_idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Wadajir (Bar aleen),urban,spontaneous_site,200,650,no, , , , , , , , , , ,258,56,167,89,80,200,0,0,200,0,0,0,yes,no,yes,no,41649,42009,no_management, ,elder_meeting,0,0,1,0,0,none, , , , , , , , ,yes,no_rent, ,no, ,no, , , , , , , , , , ,2, ,2,1,no,no,no, ,yes,no,no,nat_police,no,no,buul cgi,1,220,no,no, , , ,yes,no,no, ,yes,30,0,0,0,0, , , , ,no, ,no,no,no, , , , , , , , , ,90,5,never,none, , ,yes,90,market,no, , ,malaria,0,no,42742,malaria, ,no, , ,no, , ,religious_leader aid_worker,0,food water shelter,no,no,somali_standard,somali_maay,-0.3923790730580439 42.48983629014738 19.720017960188517 4.0,-0.392379073,42.48983629,yes,yes,yes, ,yes, , , 
43003,camp_manager ,0,yes,hc,male,banadir,mogadishu_wadajir,NA-3807-Z08-001, , ,Ijaabo,urban,spontaneous_site,92,400,no, , , , , , , , , , ,200,50,100,25,25,92,92,0,0,0,0,30,yes,no,no,yes,41275,42522,residents, ,womens elder_meeting health childrens,0,1,1,0,1,private, ,host, ,informal,community, ,no, ,yes,goods_aid, ,no, ,no,lower_shabelle,conflict_community conflict_surrounding conflict_other, ,bay,conflict_surrounding conflict_other threats,0, ,bakool,conflict_community conflict_other floods,10,12,0,3,1, ,no,no,0,yes,no,no,clan,yes,no,buul,1,400,yes,no, , , ,no,no,yes,10,no, ,0,0,3,0, , ,3, ,no,yes,no,no,no, , , , , , , , , ,5,5,monthly,none, , ,yes,10,market,no, , ,cholera_awd polio,1,yes,42856,cholera_awd, ,no, , ,no, , ,religious_leader community_leader,0,food water shelter other,no,no,somali_standard,somali_benaadir,2.038253333333333 45.29383666666666 73.3 4.8,2.038253333,45.29383667,yes,yes,yes, ,yes,0, , 
42996,gatekeeper ,0,yes,idp,male,banadir,mogadishu_kahda,NA-3807-Z08-001, , ,Liibaan,urban,spontaneous_site,70,420,no, , , , , , , , , , ,190,80,129,8,13,70,70,0,0,0,0,10,yes,no,yes,yes,42826,42917,local_authority, ,residents,1,0,0,0,0,private, ,business, ,informal,community, ,no, ,no,goods_aid, ,no, ,no,lower_shabelle,conflict_community, ,bay,drought,0, ,bakool,drought,0,0,0,0,0,no,no,yes, ,no,no,no,comm_sec, ,no,buul,1,58,no,no, , , ,no,no,yes,30,no, ,0,0,1,0, , ,1, ,no,no,no,no,no, , , , , , , , , ,12,6,weekly,none, , ,yes,30,market,no, , ,cholera_awd,1,yes,42917,cholera_awd, ,no, , ,no, , ,friends_family radio,1,food water,no,no,somali_maay,somali_standard,2.053118333333333 45.26933333333333 86.9 4.2,2.053118333,45.26933333,yes,yes,yes, ,no, , , 
42996,community_leader ,0,yes,idp,female,banadir,mogadishu_kahda,other,other,Kaxda,Bu'aale,peri_urban,planned_site,90,115,yes,40,40,20,0,0,0,0,8,7,0,90,10,13,1,1,90,90,0,0,0,0,60,yes,no,yes,no,42979,42979,local_authority, ,residents,1,0,0,0,0,private, ,business, ,formal,community,written,no, ,yes,no_rent, ,no, ,no,lower_shabelle,conflict_community, ,bay,conflict_community,1, ,bakool,conflict_community conflict_other,1,18,0,2,2,no,no,no,0,yes,no,no,nat_police,yes,no,buul tent,1,160,no,no, , , ,no,no,no, ,yes,50,0,0,0,0, , , , ,no, ,no,no,no, , , , , , , , , ,20,5,weekly,none, , ,no, ,borrowing,yes,25,no,malaria,0,yes,42979,malaria, ,yes,1,quranic,no, , ,friends_family,1,food water shelter,no,no,somali_maay,somali_standard,2.05016 45.26087333333333 80.1 4.2,2.05016,45.26087333,yes,yes,yes,yes,yes,dnk, , 
42994,gatekeeper camp_manager ,0,yes,idp,male,banadir,mogadishu_kahda,NA-3807-Z08-001, , ,Buulo jameeco,rural,planned_site,132,350,no, , , , , , , , , , ,150,80,80,20,20,132,132,0,0,0,0,7,yes,no,no,yes,42736,42887,community_leader, ,residents womens,1,1,0,0,0,private, ,clan, ,formal,community,written,no, ,yes,goods_aid, ,no, ,no,lower_shabelle,conflict_surrounding drought no_livelihoods, ,bakool,floods drought no_livelihoods,0, ,bay,conflict_community conflict_surrounding floods drought no_livelihoods,30,10,20,6,3,no,yes,no, ,yes,yes,no,nat_police,yes,no,buul,1,100,yes,yes,emergency,1, ,yes,no,yes,6,no, ,0,0,4,0, , ,4, ,no,no,no,no,yes,yes, , , , , , ,kiosk, ,2,7,weekly,none, , ,yes,6,market,yes,10,no,malaria,0,yes,42948,cholera_awd, ,yes,1,primary,yes,5,otp tsfp,friends_family community_leader aid_worker,1,food contact_aid,no,no,somali_maay,somali_benaadir,2.0534683333333335 45.260864999999995 92.6 3.6,2.053468333,45.260865,yes,yes,yes,no,no,yes,no_money,1
42990,elder ,0,no,idp,male,bay,baidoa,NA-3801-Y31-005, , ,Minafaafle 2,urban,spontaneous_site,150,469,no, , , , , , , , , , ,49,196,28,43,150,150,150,0,0,0,0,0,no,no,no,no,42767,42826,local_authority, ,residents,1,0,0,0,0,private, ,host, ,none, , , , ,no,no_rent, ,no, ,no,bay,conflict_community floods drought, ,bakool,conflict_community conflict_surrounding drought,1, ,lower_juba,conflict_community conflict_surrounding conflict_other drought, , , ,2, ,no,no,no, ,no,no,no,nat_police, ,no,buul,1,150,no,no, , , ,no,no,no, ,no, ,0,0,0,0, , , , ,no, ,no,no,no, , , , , , , , , , , ,never,none, , ,no, ,assistance,no, , ,cholera_awd malaria diphtheria,1,yes,42917,cholera_awd, ,no, , ,no, , ,radio,0,weather,no,no,somali_maay,somali_standard,3.140399390355724 43.660635065827414 434.419041647772 4.0,3.14039939,43.66063507,yes,yes,yes,0,no, , , 
42997,community_leader ,0,yes,idp,male,banadir,mogadishu_kahda,NA-3807-Z08-001, , ,Nilqeyr,urban,planned_site,97,388,no, , , , , , , , , , ,263,50,40,15,20,97,97,0,0,0,0,0,yes,no,no,yes,42675,42675,no_management, ,none,0,0,0,0,0,private, ,clan, ,formal,community,written,yes,43221,no,cash, ,no, ,no,lower_shabelle,conflict_community drought no_livelihoods no_services, ,middle_juba,conflict_community drought no_livelihoods no_services,1, ,bay,conflict_community drought,0,12,0,10,0,no,no,yes, ,yes,no,no,nat_police,no,no,buul,1,97,no,no, , , ,no,no,yes,40,no, ,0,0,0,0, , , , ,no, ,no,yes,yes,yes, , , , , , ,kiosk, ,20,5,more_month,none, , ,yes,40,household,no, , ,malaria other,0,no,42979,diphtheria, ,yes,1,quranic,no, , ,friends_family religious_leader,1,missing_persons food water shelter,no,no,somali_standard,somali_maay,2.0583866666666664 45.25996833333333 70.5 5.0,2.058386667,45.25996833,yes,yes,yes, ,yes, , , 
42997,gatekeeper ,0,yes,idp,male,banadir,mogadishu_kahda,NA-3807-Z08-001, , ,Kaah,urban,planned_site,550,2050,no, , , , , , , , , , ,570,400,477,323,280,550,550,0,0,0,0,60,yes,no,no,no,42156,42491,no_management, ,residents womens,1,1,0,0,0,private, ,business, ,informal,community, ,no, ,no,goods_aid, ,no, ,no,lower_shabelle,conflict_community conflict_surrounding, , , , , , , ,0,3,9,0,0,no,no,no, ,no,no,yes,clan,no,no,buul tent,1,1030,no,no, , , ,no,no,no, ,yes,62,0,0,0,0, , , , ,no, ,no,no,no, , , , , , , , , ,93,3,monthly,none, , ,no, ,market,no, , ,none,0,no,42186,malaria, ,no, , ,no, , ,community_leader aid_worker,0,missing_persons food security contact_aid water shelter,no,no,somali_standard,somali_maay,2.0616166666666667 45.254955 80.5 5.0,2.061616667,45.254955,no,no,yes, ,yes, , , 
42997,gatekeeper ,0,yes,idp,male,banadir,mogadishu_daynile,other,other,Weydow,Ifrax,urban,spontaneous_site,110,220,no, , , , , , , , , , ,100,40,30,30,20,110,110,0,0,0,0,50,yes,no,no,yes,42767,43009,no_management, ,residents womens,1,1,0,0,0,private, ,dnk, ,formal,community,verbal,yes,43040,no,no_rent, ,no, ,no,lower_shabelle,conflict_community drought, ,lower_juba,conflict_community drought,1, ,middle_juba,conflict_community drought,0,10,2,0,0,no,no,no, ,yes,no,no,clan,yes,no,buul,1,200,no,no, , , ,no,no,no, ,yes,15,0,0,1,0, , , , ,no,no,no,no,no, , , , , , , , , ,15,4,weekly,none, , ,no, ,household,no, , ,cholera_awd malaria,1,yes,43040,cholera_awd, ,no, , ,no, , ,religious_leader community_leader,0,food health water shelter,no,no,somali_standard,somali_maay,2.07681758 45.25343645 85.0 4.0,2.07681758,45.25343645,yes,yes,yes, ,no, , , 
42992,gatekeeper ,0,yes,idp,female,bay,baidoa,NA-3802-X04-007, , ,Galgal weyn,urban,spontaneous_site,70,275,no, , , , , , , , , , ,100,40,100,16,19,70,70,0,0,0,0,0,no,no,yes,yes,41518,41518,no_management, ,elder_meeting,0,0,1,0,0,none, , , , , , , , ,no,no_rent, ,no, ,no,bay,drought, ,gedo,drought,0, ,bakool,drought, , , , , ,no,no,no, ,yes,no,no,none, ,no,buul,1,275,no,no, , , ,no,no,no, ,yes,35,0,0,0,0, , , , ,no, ,no,yes,no, , , , , , , , , ,39,5,never,none, , ,yes,35,market,no, , ,malaria,0,yes,42705,cholera_awd, ,no, , ,no, , ,religious_leader radio,0,food security water,no,no,somali_maay,somali_standard,3.0950851334776774 43.63245700636121 431.1014885815927 4.0,3.095085133,43.63245701,yes,yes,yes,0,yes, , , 
42992,gatekeeper ,0,yes,idp,male,galgaduud,cadaado,NB-3808-W03-001, , ,Kulmaiye,urban,spontaneous_site,100,600,no, , , , , , , , , , ,250,100,150,50,50,100,100,0,0,0,0,80,yes,no,yes,no,42736,42795,lngo,UNSEF,residents,1,0,0,0,0,private, ,host, ,none, , , , ,yes,no_rent, ,no, ,no,galgaduud,drought, ,woqooyi_galbeed,conflict_other drought,0, ,bay,drought,10,150, ,5,15,no,no,no, ,yes,no,no,informal_sec,yes,no,buul tent,1,500,no,no, , , ,no,no,no, ,yes,30,4,4,0,0,4,4, , ,no,yes,no,yes,no, , , , , , , , , ,5,7,monthly,none, , ,no, ,market,no, , ,cholera_awd malaria,1,yes,42826,cholera_awd, ,no, , ,no, , ,friends_family radio,1,food health contact_aid water,no,no,somali_standard,somali_maay,6.148116591001323 46.638938132990454 278.87358692308004 24.0,6.148116591,46.63893813,yes,yes,yes,0,no, , , 
42996,community_leader ,0,yes,idp,male,banadir,mogadishu_kahda,NA-3807-Z08-001, , ,Reebaay,peri_urban,planned_site,135,400,yes,70,70,60,60,40,50,50,0,0,0,300,50,0,0,0,135,135,0,0,0,0,45,yes,no,yes,yes,42979,42979,local_authority, ,residents,1,0,0,0,0,private, ,business, ,informal,community, ,yes,43800,yes,no_rent, ,no, ,no,lower_shabelle,conflict_community, ,bakool,conflict_community,1, ,bay,conflict_community,0,45,0,0,0,no,no,no,0,yes,no,no,nat_police,no,no,buul tent,1,115,no,no, , , ,no,no,no, ,yes,25,1,0,0,0,1, , , ,no,no,no,no,no, , , , , , , , , ,15,4,weekly,none, , ,no, ,dnk,yes,18,yes,malaria,0,yes,42979,malaria, ,yes,15,quranic,no, , ,friends_family,1,food water shelter other,no,no,somali_maay,somali_standard,2.0500033333333336 45.26052 84.1 4.4,2.050003333,45.26052,yes,yes,yes,yes,yes,yes,societal_stigma,0
43004,camp_manager ,0,yes,idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Galeyraha,peri_urban,planned_site,30,180,no, , , , , , , , , , ,80,20,50,10,20,30,30,0,0,0,0,4,yes,no,no,yes,42012,42741,un_agency,NRC,none,0,0,0,0,0,private, ,host, ,formal,community,written,yes,43466,yes,no_rent, ,no, ,no,lower_juba,conflict_other floods drought no_livelihoods, , , , , , , , , , ,1,1,yes,no,no, ,yes,no,no,none, ,no,cgi,0,23,no,yes,transitional,0, ,yes,no,yes,20,yes,30,0,0,1,0, , ,1, ,no,yes,no,yes,yes,yes, , , , , , ,kiosk, ,30,3,weekly,cash,monthly,42942,yes,30,market,no, , ,cholera_awd malaria,1,yes,42377,malaria, ,no, , ,no, , ,friends_family radio,1,food health water shelter,no,no,somali_standard,somali_maay,-0.3467150476813083 42.53625687902288 -4.963353684210828 4.0,-0.346715048,42.53625688,yes,yes,yes, ,yes, , , 
42992,gatekeeper ,0,yes,idp,male,bay,baidoa,NA-3801-Y31-005, , ,Midnimo,urban,planned_site,120,620,no, , , , , , , , , , ,231,79,273,11,26,120,120,0,0,0,0,0,no,no,no,no,41283,42738,ingo,NRC,residents womens,1,1,0,0,0,private, ,business, ,formal,community,written,no, ,no,no_rent, ,no, ,no,bay,drought, ,bakool,drought,0, ,gedo,drought, , , , , ,no,no,no, ,yes,no,no,nat_police, ,no,buul,1,110,no,yes,emergency,1, ,no,no,no, ,yes,20,0,0,7,0, , ,7, ,no,yes,no,no,no, , , , , , , , , ,30,3,daily,inkind,less_frequent,42900,yes,30,market,no, , ,cholera_awd,1,yes,42738,cholera_awd, ,no, , ,no, , ,religious_leader community_leader radio,0,food shelter,no,no,somali_maay,somali_standard,3.13858641 43.66916946 433.0 4.0,3.13858641,43.66916946,no,no,yes, ,no, , , 
43032,community_leader,,yes,idp,male,nugaal,garowe,Garowe,,,Lafo Barkato,peri_urban,spontaneous_site,150,900,no,,,,,,,,,,,350,150,270,60,70,0,150,0,0,0,0,0,yes,no,yes,no,40269,40664,no_management,,elder_meeting,0,0,1,0,0,private,,host,,none,,,,,no,cash,,yes,41640,yes,banadir,conflict_other drought, ,lower_juba,conflict_other drought,0, ,lower_shabelle,conflict_other drought,0,0,0,10,12,no,no,no,,yes,no,no,clan,,no,buul tent timber_plastic,1,125,no,no,,,,yes,no,no,,no,,0,0,10,0,0,0,6,0,yes,yes,no,no,yes,yes,,0,0,0,0,,burkad tank,,3,7,more_month,none,,,no,,household,no,,,malaria,0,yes,42430,cholera_awd,,no,,,no,,,tv community_leader radio,0,food health contact_aid,no,no,somali_standard,somali_maay,8.414179479591446 48.50637147783218 427.04325957312415 4.0,8.41417948,48.50637148,yes,yes,yes,,yes,,,
43002,gatekeeper ,0,yes,idp,male,hiraan,belet_weyne,NB-3815-G05-001, , ,Caanoole,urban,spontaneous_site,123,636,no, , , , , , , , , , ,324,86,154,17,55,123,123,0,0,0,0,15,yes,no,yes,yes,41277,41648,residents, ,residents,1,0,0,0,0,private, ,host, ,none, , , , ,no,no_rent, ,yes,42374,no,hiraan,conflict_other floods drought, ,bay,conflict_other floods drought,0, ,bakool,conflict_other floods drought, ,5, ,3,2,no,no,no, ,yes,no,no,informal_sec,no,no,buul timber_plastic cgi,1,124,no,no, , , ,no,no,no, ,yes,15,0,0,2,0, , ,2, ,no,no,no,yes,yes,yes, , , , , , ,piped, ,5,7,never,none, , ,no, ,market,no, , ,cholera_awd,1,yes,42374,cholera_awd, ,yes,10,quranic,no, , ,friends_family radio,1,food health contact_aid shelter,no,no,somali_standard,somali_maay,4.764138478785753 45.203951485455036 155.3000030517578 4.5,4.764138479,45.20395149,yes,yes,yes, ,yes, , , 
42991,gatekeeper ,0,yes,idp,male,bay,baidoa,NA-3801-Y31-005, , ,Walaq 1,urban,planned_site,200,475,no, , , , , , , , , , ,137,95,176,26,41,200,200,0,0,0,0,0,no,no,no,no,42736,42738,residents, ,residents womens,1,1,0,0,0,private, ,business, ,formal,community,written,no, ,no,no_rent, ,no, ,no,bay,drought, ,bakool,drought,0, ,gedo,drought, , , , , ,no,no,no, ,yes,no,no,nat_police, ,no,buul,1,115,no,no, , , ,no,no,no, ,yes,60,0,0,8,0, , ,6, ,no,yes,no,no,no, , , , , , , , , ,5,5,daily,inkind,less_frequent,42899,no, ,market,no, , ,cholera_awd,1,yes,42738,cholera_awd, ,no, , ,no, , ,religious_leader community_leader radio,0,food shelter,no,no,somali_maay,somali_standard,3.14108808 43.66449118 439.0 5.0,3.14108808,43.66449118,yes,yes,yes, ,no, , , 
43001,elder ,0,yes,idp,male,hiraan,belet_weyne,NB-3815-G05-001, , ,Dugane 1,urban,spontaneous_site,133,335,no, , , , , , , , , , ,122,73,111,11,18,133,133,0,0,0,0,10,yes,no,yes,yes,41276,41280,residents, ,residents elder_meeting,1,0,1,0,0,private, ,host, ,informal,community, ,no, ,yes,no_rent, ,no, ,no,hiraan,conflict_other drought, ,bay,conflict_surrounding floods drought,0, ,bakool,conflict_other drought, ,6, ,15,5,no,no,no, ,yes,no,no,nat_army,no,no,buul,1,132,no,no, , , ,no,no,no, ,yes,25,0,0,0,0, , , , ,no, ,no,no,no, , , , , , , , , ,50,5,never,none, , ,no, ,market,no, , ,cholera_awd malaria,1,yes,42374,cholera_awd, ,no, , ,no, , ,friends_family religious_leader radio,1,food health contact_aid water shelter,no,no,somali_standard,somali_maay,4.750876601516111 45.23364111627087 155.5734127875359 4.0,4.750876602,45.23364112,yes,yes,yes, ,yes, , , 
43003,community_leader camp_manager ,0,yes,idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Camp Gabow,urban,spontaneous_site,50,250,no, , , , , , , , , , ,100,70,40,30,10,50,50,0,0,0,0,0,yes,yes,no,yes,42736,42737,community_leader, ,elder_meeting,0,0,1,0,0,private, ,host, ,informal,community, ,no, ,no,no_rent, ,yes,42741,no,lower_juba,conflict_surrounding drought, , , , , , , , ,2, ,2,1,yes,no,no, ,yes,no,no,nat_police,no,no,buul,1,55,no,no, , , ,no,no,yes,20,yes,240,0,0,0,0, , , , ,no, ,no,yes,no, , , , , , , , , ,2,3,weekly,none, , ,yes,20,market,no, , ,cholera_awd,1,yes,42738,cholera_awd, ,no, , ,no, , ,community_leader radio,0,food health water shelter,no,no,somali_standard,somali_maay,-0.36628352722886987 42.53603714491398 -19.490577745023344 4.0,-0.366283527,42.53603714,yes,yes,yes, ,no, , , 
43030,camp_manager,,yes,idp,male,nugaal,garowe,Garowe,,,Kaaam Ajuuran,peri_urban,planned_site,675,4050,no,,,,,,,,,,,2000,1000,800,50,200,0,300,0,0,0,375,0,yes,no,no,no,41426,41487,local_authority,,residents womens elder_meeting wash health,1,1,1,1,1,private,,business,,formal,community,written,yes,43617,yes,no_rent,,no,,no,nugaal,drought, ,bay,conflict_community conflict_surrounding,1, ,lower_shabelle,conflict_community conflict_surrounding,30,33,10,50,10,no,no,no,,yes,no,yes,clan,no,no,timber_plastic cgi,0,120,no,no,,,,no,no,no,,no,,0,0,30,0,0,0,30,0,no,no,no,no,yes,yes,,0,0,0,0,,kiosk piped,,3,3,daily,cash,monthly,42994,yes,3,market,yes,3,no,cholera_awd,1,yes,42826,cholera_awd,,yes,3,primary quranic,no,,,friends_family,1,missing_persons,yes,yes,somali_standard,somali_maay,8.416855664915204 48.51426657865155 422.900312064935 4.0,8.416855665,48.51426658,yes,yes,yes,yes,yes,yes,no_money too_away,1
43002,gatekeeper ,0,yes,idp,male,banadir,mogadishu_kahda,NA-3807-Z08-001, , ,Nefsoy,urban,spontaneous_site,110,660,no, , , , , , , , , , ,303,63,255,13,26,110,110,0,0,0,0,30,yes,no,yes,no,42491,42826,community_leader, ,residents womens wash,1,1,0,1,0,private, ,host, ,informal,community, ,no, ,no,goods_aid, ,no, ,no,bay,conflict_other drought no_livelihoods no_services, , , , , , , ,2,5,20,1,0,no,no,no, ,yes,no,yes,clan,no,yes,buul timber_plastic cgi,1,135,no,no, , , ,no,no,no, ,yes,25,0,0,2,0, , ,2, ,no,yes,no,no,no, , , , , , , , , ,15,5,more_month,none, , ,yes,35,market,no, , ,malaria,0,yes,42917,cholera_awd, ,no, , ,no, , ,government_official community_leader radio,0,access_id security water shelter,no,no,somali_maay,somali_standard,2.063175 45.24435833333334 86.0 5.0,2.063175,45.24435833,yes,yes,yes, ,yes, , , 
43004,community_leader ,0,yes,idp,male,banadir,mogadishu_shibis,other,other,boondheere,Wasarada waxbarashada,urban,spontaneous_site,124,496,no, , , , , , , , , , ,150,200,96,25,25,124,123,1,0,0,0,10,yes,yes,yes,yes,40787,42614,no_management, ,residents,1,0,0,0,0,federal_govt, , , ,dnk, , , , ,no,no_rent, ,no, ,no,lower_shabelle,conflict_community conflict_surrounding floods no_livelihoods, ,bay,conflict_community conflict_surrounding conflict_other drought no_services,1, ,middle_juba,conflict_community conflict_surrounding conflict_other drought no_livelihoods,0,0,0,1,1,no,no,yes,0,yes,yes,yes,clan, ,no,cgi,0,300,yes,no, , , ,yes,yes,yes,1,no, ,0,0,5,0, , ,5, ,no,no,no,no,yes,yes, , , , , , ,tank_tap, ,1,5,never,none, , ,yes,30,borrowing,no, , ,none,0,yes,42795,cholera_awd, ,yes,3,quranic,no, , ,friends_family community_leader radio,1,food access_id security water shelter,no,no,somali_maay,somali_standard,2.0398 45.346651666666666 13.9 4.7,2.0398,45.34665167,yes,yes,yes, ,yes,0, , 
43002,gatekeeper ,0,yes,idp,male,banadir,mogadishu_kahda,NA-3807-Z08-001, , ,Alnasri 1,urban,spontaneous_site,100,600,no, , , , , , , , , , ,300,80,200,5,15,100,100,0,0,0,0,25,yes,no,yes,yes,42461,42583,local_authority, ,residents,1,0,0,0,0,private, ,business, ,informal,community, ,no, ,no,goods_aid, ,no, ,no,lower_shabelle,conflict_community conflict_surrounding drought, ,bakool,conflict_surrounding drought,0, ,bay,drought,0,11,2,1,1,no,no,no, ,yes,no,no,comm_sec,no,no,buul,1,120,no,no, , , ,no,no,yes,60,no, ,0,0,3,0, , ,3, ,no,yes,no,no,yes,yes, , , , , , ,piped, ,12,7,weekly,none, , ,no, ,market,no, , ,cholera_awd,1,yes,42887,cholera_awd, ,no, , ,no, , ,friends_family religious_leader radio,1,food contact_aid water,no,no,somali_maay,somali_standard,2.066105 45.245295000000006 251.5 5.0,2.066105,45.245295,yes,yes,yes, ,no, , , 
43004,camp_manager ,0,yes,idp,male,banadir,mogadishu_shibis,NA-3807-Z08-001, , ,Wasarada ganacsiga,urban,planned_site,250,1000,no, , , , , , , , , , ,600,200,100,50,50,250,243,7,0,0,0,30,no,yes,yes,yes,40787,40787,no_management, ,residents,1,0,0,0,0,federal_govt, , , ,none, , , , ,no,no_rent, ,no, ,no,lower_shabelle,conflict_community conflict_surrounding drought no_livelihoods, ,bay,conflict_community conflict_surrounding drought no_services,1, ,bakool,conflict_community conflict_surrounding conflict_other drought no_livelihoods,0,20,0,1,1,no,no,yes,0,yes,yes,no,none,no,no,cgi,0,300,yes,no, , , ,no,no,no, ,no, ,0,0,30,0, , ,30, ,no,no,yes,yes,yes,yes, , , , , , ,tank, ,2,1,never,none, , ,no, ,dnk,no, , ,none,0,yes,40787,malaria, ,yes,2,quranic,no, , ,friends_family government_official aid_worker,1,food access_id security water market_prices,no,no,somali_maay,somali_standard,2.04019 45.347985 24.1 5.0,2.04019,45.347985,yes,yes,yes, ,no,0, , 
42997,community_leader ,0,yes,idp,male,banadir,mogadishu_kahda,other,other,Weydow ,Buulo sarman,urban,spontaneous_site,80,480,no, , , , , , , , , , ,280,70,100,10,20,80,62,0,0,18,0,30,yes,no,yes,yes,42736,42979,community_leader, ,residents womens elder_meeting,1,1,1,0,0,private, ,business, ,informal,family, ,no, ,no,no_rent, ,no, ,no,lower_shabelle,conflict_community conflict_surrounding drought, ,bay,conflict_community conflict_surrounding conflict_other drought,1, ,bakool,conflict_community conflict_surrounding conflict_other drought,0,4,1,2,0,no,no,yes, ,yes,no,no,nat_police,yes,no,buul,1,100,no,no, , , ,yes,yes,yes,10,yes,30,0,0,2,0, , ,2, ,no,yes,no,no,yes,yes, , , , , , ,kiosk, ,1,4,weekly,none, , ,yes,10,market,no, , ,cholera_awd malaria polio diphtheria,1,yes,42917,cholera_awd, ,no, , ,no, , ,friends_family,1,food health water shelter,no,yes,somali_maay,somali_standard,2.0629283333333333 45.25497166666667 78.4 4.9,2.062928333,45.25497167,yes,yes,yes, ,no, , , 
42998,camp_manager ,0,yes,idp,male,banadir,mogadishu_daynile,other,other,Dayniile,Doo yaale,urban,spontaneous_site,350,1050,no, , , , , , , , , , ,600,150,200,40,60,350,350,0,0,0,0,200,yes,no,no,yes,41821,42917,no_management, ,residents elder_meeting,1,0,1,0,0,private, ,host, ,none, , , , ,no,goods_aid,0,no, ,no,middle_shabelle,conflict_community drought, ,lower_shabelle,conflict_community drought,1, ,bay,conflict_community drought,0,25,0,15,0,no,no,no, ,yes,yes,no,clan,no,no,buul,1,500,no,no, , , ,no,no,yes,5,no, ,0,0,0,0, , , , ,no, ,no,no,yes,yes, , , , , , ,tank_tap, ,7,7,never,none, , ,yes,5,household,no, , ,diphtheria,0,yes,42917,Measles,0,no, , ,no, , ,friends_family radio,1,food health contact_aid water market_prices,no,no,somali_standard,somali_maay,2.07146066 45.2519719 87.0 3.0,2.07146066,45.2519719,yes,yes,yes, ,yes, , , 
